cycle,time,voltage_measured,voltage_1rc,voltage_2rc
140,2640.92,3.5091,3.6886,3.6842
140,2650.62,3.5153,3.6887,3.6846
140,2660.23,3.5211,3.6885,3.6846
140,2669.89,3.5265,3.6886,3.6849
140,2679.53,3.5318,3.6886,3.6851
140,2689.20,3.5367,3.6887,3.6854
140,2698.98,3.5417,3.6888,3.6857
140,2708.89,3.5462,3.6887,3.6858
140,2718.59,3.5508,3.6889,3.6861
140,2728.36,3.5549,3.6887,3.6861
140,2738.08,3.5589,3.6888,3.6864
140,2747.81,3.5629,3.6887,3.6864
140,2757.58,3.5666,3.6884,3.6862
140,2767.31,3.5701,3.6887,3.6866
140,2777.08,3.5735,3.6888,3.6868
140,2786.80,3.5769,3.6888,3.6870
140,2796.58,3.5800,3.6886,3.6868
140,2806.39,3.5833,3.6886,3.6869
140,2816.14,3.5860,3.6888,3.6873
140,2825.89,3.5889,3.6887,3.6873
140,2835.64,3.5916,3.6888,3.6875
140,2845.34,3.5943,3.6887,3.6874
140,2855.09,3.5968,3.6887,3.6875
141,0.00,4.1959,4.1915,4.1915
141,9.38,4.1952,4.1914,4.1914
141,19.52,3.9748,3.9759,3.9749
141,28.91,3.9523,3.9693,3.9675
141,38.25,3.9341,3.9646,3.9619
141,47.61,3.9189,3.9600,3.9566
141,57.00,3.9057,3.9557,3.9515
141,66.31,3.8937,3.9519,3.9470
141,75.67,3.8833,3.9481,3.9426
141,85.03,3.8736,3.9436,3.9375
141,94.38,3.8650,3.9400,3.9333
141,103.72,3.8569,3.9362,3.9290
141,113.08,3.8496,3.9326,3.9248
141,122.49,3.8426,3.9287,3.9204
141,131.84,3.8365,3.9249,3.9162
141,141.22,3.8306,3.9214,3.9122
141,150.55,3.8249,3.9173,3.9078
141,159.92,3.8198,3.9135,3.9035
141,169.33,3.8148,3.9098,3.8994
141,178.69,3.8101,3.9061,3.8955
141,188.06,3.8056,3.9023,3.8913
141,197.44,3.8012,3.8984,3.8871
141,206.77,3.7973,3.8950,3.8834
141,216.17,3.7932,3.8910,3.8791
141,225.52,3.7894,3.8870,3.8749
141,234.88,3.7854,3.8834,3.8709
141,244.28,3.7817,3.8796,3.8669
141,253.58,3.7779,3.8757,3.8628
141,262.89,3.7743,3.8718,3.8587
141,272.30,3.7705,3.8681,3.8548
141,281.72,3.7667,3.8646,3.8512
141,291.06,3.7630,3.8607,3.8471
141,300.48,3.7592,3.8569,3.8430
141,309.81,3.7552,3.8532,3.8392
141,319.19,3.7515,3.8492,3.8351
141,328.52,3.7474,3.8454,3.8311
141,337.98,3.7436,3.8418,3.8274
141,347.36,3.7397,3.8381,3.8236
141,356.75,3.7359,3.8342,3.8196
141,366.06,3.7321,3.8304,3.8157
141,375.42,3.7280,3.8278,3.8129
141,384.81,3.7243,3.8255,3.8105
141,394.19,3.7202,3.8231,3.8081
141,403.55,3.7163,3.8208,3.8057
141,412.91,3.7123,3.8182,3.8030
141,422.28,3.7084,3.8158,3.8004
141,431.61,3.7044,3.8136,3.7982
141,441.00,3.7005,3.8111,3.7956
141,450.33,3.6966,3.8087,3.7932
141,459.73,3.6929,3.8064,3.7908
141,469.11,3.6888,3.8038,3.7882
141,478.44,3.6851,3.8016,3.7859
141,487.77,3.6815,3.7994,3.7837
141,497.06,3.6777,3.7969,3.7810
141,506.42,3.6742,3.7945,3.7786
141,515.75,3.6704,3.7921,3.7762
141,525.14,3.6669,3.7896,3.7736
141,534.44,3.6632,3.7877,3.7717
141,543.83,3.6597,3.7850,3.7689
141,553.23,3.6564,3.7824,3.7663
141,562.61,3.6529,3.7803,3.7642
141,571.97,3.6494,3.7779,3.7617
141,581.36,3.6460,3.7753,3.7591
141,590.72,3.6426,3.7730,3.7568
141,600.11,3.6392,3.7704,3.7542
141,609.50,3.6361,3.7681,3.7519
141,618.84,3.6329,3.7658,3.7495
141,628.20,3.6294,3.7632,3.7469
141,637.56,3.6262,3.7611,3.7447
141,646.91,3.6232,3.7588,3.7424
141,656.25,3.6201,3.7562,3.7398
141,665.64,3.6168,3.7541,3.7378
141,675.00,3.6138,3.7513,3.7349
141,684.38,3.6106,3.7489,3.7325
141,693.77,3.6075,3.7467,3.7302
141,703.08,3.6043,3.7443,3.7279
141,712.48,3.6015,3.7421,3.7256
141,721.86,3.5985,3.7394,3.7229
141,731.22,3.5954,3.7376,3.7211
141,740.61,3.5923,3.7353,3.7188
141,749.95,3.5895,3.7337,3.7172
141,759.33,3.5863,3.7315,3.7150
141,768.66,3.5834,3.7294,3.7128
141,778.08,3.5806,3.7274,3.7109
141,787.42,3.5776,3.7253,3.7087
141,796.80,3.5750,3.7232,3.7066
141,806.17,3.5720,3.7213,3.7048
141,815.55,3.5691,3.7193,3.7028
141,824.91,3.5663,3.7171,3.7005
141,834.28,3.5635,3.7154,3.6988
141,843.64,3.5606,3.7132,3.6966
141,853.05,3.5579,3.7113,3.6947
141,862.36,3.5553,3.7092,3.6926
141,871.72,3.5524,3.7070,3.6903
141,881.14,3.5498,3.7051,3.6885
141,890.47,3.5472,3.7033,3.6866
141,899.78,3.5446,3.7012,3.6846
141,909.22,3.5419,3.6993,3.6827
141,918.59,3.5394,3.6971,3.6804
141,927.97,3.5369,3.6954,3.6787
141,937.36,3.5345,3.6932,3.6765
141,946.72,3.5320,3.6912,3.6745
141,956.08,3.5294,3.6895,3.6728
141,965.44,3.5270,3.6870,3.6704
141,974.84,3.5242,3.6854,3.6687
141,984.17,3.5220,3.6830,3.6664
141,993.53,3.5195,3.6809,3.6642
141,1002.86,3.5172,3.6791,3.6625
141,1012.25,3.5150,3.6770,3.6604
141,1021.58,3.5125,3.6752,3.6585
141,1030.95,3.5103,3.6730,3.6563
141,1040.36,3.5080,3.6710,3.6543
141,1049.69,3.5057,3.6689,3.6522
141,1059.03,3.5035,3.6670,3.6503
141,1068.36,3.5012,3.6650,3.6483
141,1077.75,3.4990,3.6630,3.6463
141,1087.23,3.4967,3.6613,3.6446
141,1096.58,3.4947,3.6594,3.6427
141,1105.92,3.4924,3.6580,3.6413
141,1115.30,3.4905,3.6561,3.6394
141,1124.67,3.4882,3.6547,3.6380
141,1134.05,3.4862,3.6529,3.6362
141,1143.44,3.4841,3.6512,3.6345
141,1152.81,3.4819,3.6500,3.6333
141,1162.17,3.4799,3.6483,3.6317
141,1171.56,3.4779,3.6465,3.6298
141,1180.92,3.4760,3.6451,3.6284
141,1190.25,3.4738,3.6433,3.6266
141,1199.58,3.4720,3.6419,3.6252
141,1209.02,3.4700,3.6401,3.6234
141,1218.44,3.4680,3.6385,3.6218
141,1227.83,3.4660,3.6367,3.6200
141,1237.17,3.4639,3.6351,3.6184
141,1246.53,3.4623,3.6338,3.6171
141,1255.91,3.4602,3.6319,3.6152
141,1265.27,3.4583,3.6306,3.6139
141,1274.62,3.4566,3.6287,3.6120
141,1283.97,3.4548,3.6271,3.6104
141,1293.33,3.4527,3.6256,3.6089
141,1302.69,3.4509,3.6242,3.6075
141,1312.05,3.4489,3.6224,3.6057
141,1321.39,3.4471,3.6209,3.6042
141,1330.73,3.4453,3.6193,3.6026
141,1340.17,3.4433,3.6177,3.6010
141,1349.50,3.4412,3.6161,3.5994
141,1358.84,3.4396,3.6143,3.5976
141,1368.27,3.4378,3.6127,3.5960
141,1377.62,3.4361,3.6110,3.5943
141,1387.00,3.4341,3.6091,3.5924
141,1396.33,3.4322,3.6081,3.5914
141,1405.72,3.4303,3.6062,3.5895
141,1415.08,3.4285,3.6048,3.5881
141,1424.50,3.4267,3.6031,3.5864
141,1433.89,3.4250,3.6014,3.5847
141,1443.20,3.4228,3.6001,3.5834
141,1452.56,3.4211,3.5983,3.5816
141,1461.92,3.4193,3.5966,3.5799
141,1471.33,3.4173,3.5945,3.5778
141,1480.69,3.4156,3.5930,3.5763
141,1490.09,3.4135,3.5913,3.5746
141,1499.42,3.4118,3.5896,3.5728
141,1508.75,3.4097,3.5879,3.5712
141,1518.14,3.4079,3.5861,3.5694
141,1527.48,3.4060,3.5847,3.5680
141,1536.92,3.4041,3.5826,3.5659
141,1546.30,3.4022,3.5813,3.5645
141,1555.66,3.4004,3.5795,3.5628
141,1564.98,3.3984,3.5778,3.5611
141,1574.33,3.3966,3.5763,3.5596
141,1583.72,3.3948,3.5744,3.5577
141,1593.08,3.3929,3.5723,3.5556
141,1602.48,3.3908,3.5708,3.5541
141,1611.84,3.3887,3.5693,3.5526
141,1621.27,3.3867,3.5675,3.5508
141,1630.64,3.3848,3.5656,3.5489
141,1640.02,3.3825,3.5641,3.5474
141,1649.36,3.3804,3.5623,3.5456
141,1658.72,3.3786,3.5609,3.5442
141,1668.11,3.3764,3.5588,3.5421
141,1677.59,3.3742,3.5565,3.5397
141,1686.98,3.3724,3.5556,3.5389
141,1696.36,3.3703,3.5539,3.5372
141,1705.72,3.3680,3.5520,3.5353
141,1715.08,3.3660,3.5501,3.5334
141,1724.42,3.3637,3.5487,3.5320
141,1733.77,3.3614,3.5469,3.5302
141,1743.12,3.3593,3.5450,3.5283
141,1752.52,3.3568,3.5436,3.5268
141,1761.94,3.3546,3.5418,3.5251
141,1771.27,3.3520,3.5399,3.5232
141,1780.59,3.3501,3.5387,3.5220
141,1790.02,3.3476,3.5369,3.5202
141,1799.34,3.3451,3.5349,3.5182
141,1808.70,3.3428,3.5342,3.5175
141,1818.06,3.3399,3.5328,3.5161
141,1827.41,3.3377,3.5321,3.5154
141,1836.78,3.3353,3.5309,3.5141
141,1846.09,3.3326,3.5302,3.5135
141,1855.48,3.3301,3.5289,3.5122
141,1864.81,3.3276,3.5284,3.5117
141,1874.20,3.3246,3.5269,3.5102
141,1883.59,3.3220,3.5259,3.5092
141,1893.00,3.3191,3.5250,3.5083
141,1902.36,3.3160,3.5238,3.5071
141,1911.70,3.3131,3.5229,3.5062
141,1921.02,3.3099,3.5219,3.5052
141,1930.39,3.3066,3.5207,3.5040
141,1939.75,3.3035,3.5198,3.5031
141,1949.12,3.3004,3.5188,3.5021
141,1958.45,3.2970,3.5180,3.5013
141,1967.83,3.2934,3.5170,3.5003
141,1977.19,3.2898,3.5160,3.4993
141,1986.55,3.2859,3.5148,3.4981
141,1995.97,3.2819,3.5138,3.4971
141,2005.36,3.2776,3.5126,3.4958
141,2014.75,3.2736,3.5116,3.4949
141,2024.11,3.2691,3.5107,3.4940
141,2033.45,3.2647,3.5096,3.4929
141,2042.80,3.2596,3.5087,3.4920
141,2052.16,3.2547,3.5077,3.4910
141,2061.55,3.2497,3.5066,3.4899
141,2070.95,3.2440,3.5056,3.4889
141,2080.28,3.2382,3.5044,3.4877
141,2089.64,3.2323,3.5037,3.4870
141,2099.02,3.2256,3.5026,3.4859
141,2108.36,3.2192,3.5015,3.4848
141,2117.74,3.2125,3.5002,3.4835
141,2127.06,3.2052,3.4996,3.4829
141,2136.42,3.1977,3.4983,3.4816
141,2145.84,3.1897,3.4974,3.4807
141,2155.20,3.1816,3.4962,3.4795
141,2164.55,3.1730,3.4953,3.4786
141,2173.95,3.1640,3.4947,3.4779
141,2183.31,3.1547,3.4938,3.4771
141,2192.67,3.1447,3.4933,3.4766
141,2202.00,3.1347,3.4919,3.4752
141,2211.36,3.1242,3.4912,3.4745
141,2220.75,3.1131,3.4905,3.4738
141,2230.11,3.1013,3.4892,3.4725
141,2239.53,3.0894,3.4884,3.4717
141,2248.83,3.0773,3.4874,3.4707
141,2258.27,3.0646,3.4871,3.4703
141,2267.64,3.0516,3.4859,3.4692
141,2277.03,3.0384,3.4854,3.4686
141,2286.39,3.0249,3.4844,3.4677
141,2295.75,3.0111,3.4832,3.4665
141,2305.09,2.9968,3.4824,3.4657
141,2314.45,2.9819,3.4817,3.4650
141,2323.86,2.9658,3.4809,3.4642
141,2333.38,2.9482,3.4798,3.4631
141,2342.84,2.9287,3.4789,3.4622
141,2352.38,2.9059,3.4779,3.4612
141,2361.88,2.8791,3.4774,3.4607
141,2371.42,2.8474,3.4762,3.4595
141,2380.95,2.8100,3.4755,3.4588
141,2390.52,2.7640,3.4745,3.4578
141,2400.08,2.7078,3.4735,3.4568
141,2409.55,2.6391,3.4727,3.4560
141,2419.19,3.0182,3.6838,3.6680
141,2428.92,3.1079,3.6866,3.6718
141,2438.55,3.1715,3.6880,3.6740
141,2448.20,3.2200,3.6889,3.6757
141,2457.86,3.2587,3.6893,3.6768
141,2467.45,3.2908,3.6896,3.6778
141,2477.08,3.3179,3.6895,3.6784
141,2486.77,3.3414,3.6895,3.6790
141,2496.38,3.3622,3.6897,3.6798
141,2506.08,3.3804,3.6897,3.6803
141,2515.80,3.3967,3.6897,3.6809
141,2525.45,3.4111,3.6895,3.6812
141,2535.08,3.4245,3.6897,3.6819
141,2544.70,3.4363,3.6894,3.6820
141,2554.34,3.4474,3.6897,3.6827
141,2564.02,3.4576,3.6896,3.6830
141,2573.64,3.4669,3.6896,3.6833
141,2583.24,3.4757,3.6896,3.6837
141,2592.81,3.4839,3.6895,3.6839
141,2602.47,3.4915,3.6895,3.6842
141,2612.12,3.4988,3.6896,3.6847
141,2621.74,3.5056,3.6895,3.6849
141,2631.30,3.5119,3.6894,3.6850
141,2640.97,3.5181,3.6897,3.6856
141,2650.61,3.5238,3.6897,3.6858
141,2660.27,3.5294,3.6895,3.6858
141,2669.89,3.5346,3.6897,3.6862
141,2679.56,3.5395,3.6895,3.6862
141,2689.28,3.5445,3.6896,3.6864
141,2699.03,3.5489,3.6897,3.6868
141,2708.84,3.5532,3.6895,3.6867
141,2718.66,3.5576,3.6897,3.6871
141,2728.50,3.5615,3.6897,3.6872
141,2738.25,3.5654,3.6898,3.6874
141,2748.03,3.5692,3.6894,3.6872
141,2757.78,3.5727,3.6896,3.6875
141,2767.59,3.5761,3.6896,3.6877
141,2777.36,3.5796,3.6894,3.6876
141,2787.14,3.5824,3.6896,3.6879
141,2796.91,3.5854,3.6893,3.6877
141,2806.66,3.5886,3.6890,3.6875
141,2816.50,3.5914,3.6893,3.6878
141,2826.28,3.5940,3.6896,3.6882
141,2836.06,3.5966,3.6896,3.6883
141,2845.83,3.5994,3.6894,3.6882
141,2855.62,3.6018,3.6895,3.6884
142,0.00,4.1960,4.1913,4.1913
142,9.41,4.1954,4.1914,4.1914
142,19.53,3.9758,3.9759,3.9750
142,28.91,3.9531,3.9696,3.9677
142,38.31,3.9352,3.9648,3.9621
142,47.69,3.9200,3.9600,3.9566
142,57.06,3.9067,3.9556,3.9515
142,66.41,3.8952,3.9516,3.9467
142,75.76,3.8845,3.9480,3.9425
142,85.09,3.8751,3.9440,3.9379
142,94.48,3.8664,3.9401,3.9334
142,103.86,3.8585,3.9366,3.9294
142,113.22,3.8511,3.9323,3.9246
142,122.61,3.8438,3.9286,3.9203
142,131.97,3.8379,3.9249,3.9162
142,141.26,3.8318,3.9212,3.9120
142,150.59,3.8264,3.9174,3.9078
142,159.91,3.8213,3.9140,3.9040
142,169.26,3.8162,3.9098,3.8995
142,178.62,3.8119,3.9067,3.8960
142,187.98,3.8073,3.9028,3.8918
142,197.31,3.8028,3.8986,3.8873
142,206.69,3.7988,3.8946,3.8830
142,216.14,3.7946,3.8909,3.8790
142,225.50,3.7908,3.8872,3.8751
142,234.84,3.7871,3.8834,3.8710
142,244.23,3.7832,3.8794,3.8668
142,253.58,3.7795,3.8760,3.8631
142,262.94,3.7758,3.8721,3.8590
142,272.33,3.7720,3.8681,3.8549
142,281.69,3.7684,3.8647,3.8513
142,291.05,3.7645,3.8609,3.8472
142,300.42,3.7606,3.8569,3.8431
142,309.78,3.7567,3.8531,3.8392
142,319.14,3.7528,3.8497,3.8355
142,328.50,3.7489,3.8461,3.8318
142,337.86,3.7452,3.8421,3.8277
142,347.23,3.7409,3.8378,3.8233
142,356.58,3.7375,3.8343,3.8197
142,366.02,3.7334,3.8305,3.8158
142,375.38,3.7297,3.8279,3.8130
142,384.73,3.7255,3.8253,3.8103
142,394.11,3.7216,3.8231,3.8080
142,403.44,3.7177,3.8208,3.8056
142,412.81,3.7138,3.8183,3.8031
142,422.19,3.7098,3.8159,3.8005
142,431.55,3.7058,3.8137,3.7983
142,440.88,3.7020,3.8112,3.7958
142,450.30,3.6979,3.8090,3.7935
142,459.64,3.6940,3.8062,3.7906
142,469.06,3.6903,3.8042,3.7885
142,478.39,3.6864,3.8019,3.7862
142,487.75,3.6828,3.7989,3.7831
142,497.17,3.6789,3.7967,3.7809
142,506.56,3.6753,3.7945,3.7786
142,515.95,3.6717,3.7919,3.7760
142,525.30,3.6682,3.7894,3.7735
142,534.64,3.6647,3.7873,3.7713
142,543.95,3.6610,3.7848,3.7688
142,553.30,3.6573,3.7825,3.7664
142,562.70,3.6542,3.7802,3.7641
142,572.03,3.6506,3.7778,3.7616
142,581.39,3.6472,3.7754,3.7592
142,590.73,3.6437,3.7729,3.7567
142,600.09,3.6405,3.7705,3.7542
142,609.45,3.6372,3.7681,3.7518
142,618.81,3.6338,3.7659,3.7496
142,628.17,3.6307,3.7635,3.7472
142,637.53,3.6276,3.7607,3.7444
142,646.86,3.6245,3.7587,3.7423
142,656.23,3.6212,3.7561,3.7397
142,665.62,3.6182,3.7536,3.7372
142,675.02,3.6150,3.7511,3.7347
142,684.34,3.6120,3.7489,3.7325
142,693.70,3.6087,3.7470,3.7305
142,703.08,3.6059,3.7439,3.7275
142,712.47,3.6026,3.7424,3.7259
142,721.84,3.5995,3.7397,3.7232
142,731.17,3.5965,3.7377,3.7212
142,740.58,3.5935,3.7355,3.7190
142,749.91,3.5905,3.7335,3.7170
142,759.30,3.5877,3.7315,3.7149
142,768.69,3.5845,3.7295,3.7130
142,778.02,3.5818,3.7274,3.7109
142,787.38,3.5790,3.7251,3.7086
142,796.73,3.5759,3.7231,3.7065
142,806.08,3.5732,3.7214,3.7048
142,815.48,3.5703,3.7191,3.7025
142,824.84,3.5675,3.7174,3.7008
142,834.22,3.5648,3.7150,3.6984
142,843.55,3.5618,3.7133,3.6967
142,852.91,3.5593,3.7109,3.6943
142,862.34,3.5565,3.7091,3.6925
142,871.69,3.5538,3.7070,3.6904
142,881.05,3.5511,3.7053,3.6886
142,890.39,3.5485,3.7030,3.6863
142,899.80,3.5460,3.7010,3.6844
142,909.14,3.5431,3.6992,3.6825
142,918.53,3.5404,3.6971,3.6804
142,927.86,3.5381,3.6952,3.6786
142,937.23,3.5356,3.6932,3.6766
142,946.61,3.5329,3.6911,3.6745
142,956.00,3.5307,3.6890,3.6724
142,965.39,3.5280,3.6873,3.6706
142,974.69,3.5256,3.6850,3.6684
142,984.02,3.5233,3.6828,3.6662
142,993.38,3.5209,3.6811,3.6645
142,1002.80,3.5183,3.6788,3.6621
142,1012.22,3.5160,3.6770,3.6604
142,1021.56,3.5138,3.6751,3.6584
142,1030.95,3.5115,3.6729,3.6563
142,1040.31,3.5092,3.6711,3.6544
142,1049.64,3.5069,3.6689,3.6522
142,1059.03,3.5045,3.6670,3.6504
142,1068.39,3.5024,3.6651,3.6485
142,1077.80,3.5003,3.6631,3.6464
142,1087.16,3.4981,3.6611,3.6445
142,1096.52,3.4960,3.6595,3.6428
142,1105.88,3.4938,3.6580,3.6413
142,1115.27,3.4917,3.6563,3.6396
142,1124.62,3.4893,3.6545,3.6378
142,1134.00,3.4875,3.6532,3.6365
142,1143.33,3.4853,3.6517,3.6350
142,1152.72,3.4832,3.6497,3.6330
142,1162.11,3.4811,3.6483,3.6316
142,1171.47,3.4791,3.6464,3.6298
142,1180.81,3.4771,3.6450,3.6283
142,1190.19,3.4750,3.6433,3.6266
142,1199.58,3.4730,3.6420,3.6253
142,1208.94,3.4712,3.6401,3.6234
142,1218.28,3.4693,3.6384,3.6217
142,1227.67,3.4671,3.6370,3.6203
142,1237.06,3.4653,3.6351,3.6184
142,1246.42,3.4632,3.6336,3.6169
142,1255.80,3.4614,3.6322,3.6154
142,1265.14,3.4597,3.6303,3.6136
142,1274.52,3.4577,3.6289,3.6122
142,1283.89,3.4557,3.6273,3.6105
142,1293.28,3.4537,3.6256,3.6089
142,1302.64,3.4521,3.6239,3.6072
142,1312.02,3.4502,3.6222,3.6055
142,1321.36,3.4483,3.6205,3.6038
142,1330.73,3.4465,3.6190,3.6023
142,1340.06,3.4447,3.6178,3.6011
142,1349.45,3.4428,3.6159,3.5992
142,1358.84,3.4409,3.6143,3.5976
142,1368.17,3.4393,3.6125,3.5958
142,1377.52,3.4373,3.6111,3.5944
142,1386.86,3.4353,3.6097,3.5930
142,1396.20,3.4335,3.6080,3.5913
142,1405.59,3.4316,3.6061,3.5894
142,1414.95,3.4299,3.6046,3.5879
142,1424.31,3.4280,3.6033,3.5866
142,1433.66,3.4263,3.6014,3.5847
142,1442.98,3.4244,3.6001,3.5834
142,1452.36,3.4227,3.5982,3.5815
142,1461.70,3.4207,3.5965,3.5798
142,1471.03,3.4190,3.5948,3.5781
142,1480.39,3.4171,3.5931,3.5764
142,1489.81,3.4150,3.5915,3.5747
142,1499.17,3.4133,3.5898,3.5731
142,1508.55,3.4115,3.5879,3.5712
142,1517.88,3.4097,3.5862,3.5695
142,1527.28,3.4075,3.5846,3.5679
142,1536.67,3.4056,3.5829,3.5662
142,1546.02,3.4038,3.5811,3.5644
142,1555.42,3.4020,3.5794,3.5627
142,1564.80,3.4002,3.5777,3.5610
142,1574.16,3.3981,3.5758,3.5591
142,1583.50,3.3963,3.5743,3.5576
142,1592.86,3.3943,3.5725,3.5557
142,1602.19,3.3924,3.5711,3.5544
142,1611.55,3.3903,3.5694,3.5527
142,1620.95,3.3884,3.5674,3.5507
142,1630.31,3.3862,3.5656,3.5489
142,1639.67,3.3846,3.5642,3.5475
142,1649.03,3.3826,3.5622,3.5455
142,1658.44,3.3802,3.5607,3.5440
142,1667.83,3.3782,3.5589,3.5421
142,1677.19,3.3762,3.5573,3.5405
142,1686.55,3.3743,3.5554,3.5387
142,1695.91,3.3721,3.5538,3.5371
142,1705.33,3.3699,3.5522,3.5355
142,1714.78,3.3678,3.5504,3.5337
142,1724.16,3.3657,3.5486,3.5319
142,1733.56,3.3634,3.5469,3.5301
142,1742.89,3.3614,3.5452,3.5285
142,1752.22,3.3592,3.5436,3.5268
142,1761.66,3.3566,3.5420,3.5253
142,1771.02,3.3543,3.5400,3.5233
142,1780.39,3.3519,3.5385,3.5218
142,1789.73,3.3497,3.5368,3.5201
142,1799.16,3.3472,3.5350,3.5183
142,1808.52,3.3448,3.5341,3.5173
142,1817.84,3.3423,3.5333,3.5165
142,1827.23,3.3399,3.5321,3.5154
142,1836.56,3.3374,3.5312,3.5145
142,1845.97,3.3348,3.5302,3.5135
142,1855.34,3.3322,3.5290,3.5123
142,1864.73,3.3297,3.5279,3.5112
142,1874.09,3.3268,3.5270,3.5103
142,1883.47,3.3240,3.5260,3.5093
142,1892.83,3.3211,3.5249,3.5082
142,1902.22,3.3183,3.5241,3.5074
142,1911.59,3.3153,3.5229,3.5062
142,1920.94,3.3121,3.5219,3.5052
142,1930.30,3.3092,3.5211,3.5044
142,1939.66,3.3059,3.5197,3.5030
142,1949.06,3.3025,3.5190,3.5022
142,1958.41,3.2994,3.5178,3.5011
142,1967.77,3.2956,3.5164,3.4996
142,1977.09,3.2919,3.5155,3.4987
142,1986.48,3.2882,3.5145,3.4978
142,1995.84,3.2844,3.5139,3.4971
142,2005.22,3.2804,3.5129,3.4961
142,2014.64,3.2759,3.5114,3.4947
142,2023.98,3.2713,3.5106,3.4939
142,2033.30,3.2670,3.5096,3.4929
142,2042.70,3.2618,3.5088,3.4921
142,2052.06,3.2572,3.5078,3.4911
142,2061.48,3.2517,3.5066,3.4898
142,2070.83,3.2463,3.5056,3.4888
142,2080.20,3.2404,3.5042,3.4875
142,2089.51,3.2345,3.5035,3.4868
142,2098.88,3.2280,3.5021,3.4854
142,2108.31,3.2215,3.5015,3.4848
142,2117.66,3.2146,3.5003,3.4835
142,2127.01,3.2076,3.4996,3.4829
142,2136.38,3.1999,3.4984,3.4817
142,2145.67,3.1921,3.4971,3.4804
142,2155.03,3.1839,3.4964,3.4797
142,2164.38,3.1753,3.4954,3.4787
142,2173.75,3.1665,3.4949,3.4782
142,2183.11,3.1571,3.4939,3.4772
142,2192.47,3.1469,3.4928,3.4761
142,2201.89,3.1369,3.4920,3.4753
142,2211.28,3.1263,3.4911,3.4744
142,2220.69,3.1149,3.4904,3.4737
142,2230.01,3.1033,3.4895,3.4727
142,2239.38,3.0917,3.4891,3.4724
142,2248.78,3.0789,3.4876,3.4709
142,2258.17,3.0664,3.4869,3.4702
142,2267.53,3.0535,3.4860,3.4693
142,2276.94,3.0400,3.4851,3.4684
142,2286.30,3.0264,3.4843,3.4676
142,2295.69,3.0125,3.4832,3.4665
142,2305.05,2.9982,3.4826,3.4659
142,2314.39,2.9830,3.4817,3.4649
142,2323.75,2.9669,3.4808,3.4641
142,2333.28,2.9492,3.4797,3.4630
142,2342.78,2.9293,3.4791,3.4624
142,2352.28,2.9067,3.4781,3.4614
142,2361.78,2.8797,3.4770,3.4603
142,2371.26,2.8481,3.4762,3.4595
142,2380.78,2.8102,3.4754,3.4587
142,2390.26,2.7640,3.4745,3.4578
142,2399.81,2.7074,3.4738,3.4571
142,2409.30,2.6378,3.4728,3.4561
142,2419.00,3.0156,3.6837,3.6680
142,2428.66,3.1042,3.6863,3.6714
142,2438.30,3.1678,3.6880,3.6740
142,2447.91,3.2163,3.6888,3.6756
142,2457.51,3.2549,3.6892,3.6767
142,2467.16,3.2868,3.6895,3.6777
142,2476.80,3.3143,3.6893,3.6782
142,2486.36,3.3378,3.6897,3.6792
142,2495.97,3.3583,3.6896,3.6797
142,2505.66,3.3766,3.6897,3.6804
142,2515.31,3.3929,3.6896,3.6808
142,2524.95,3.4073,3.6896,3.6812
142,2534.67,3.4208,3.6897,3.6818
142,2544.31,3.4328,3.6896,3.6822
142,2554.03,3.4441,3.6893,3.6823
142,2563.69,3.4545,3.6896,3.6830
142,2573.39,3.4640,3.6897,3.6834
142,2583.03,3.4725,3.6896,3.6837
142,2592.62,3.4808,3.6897,3.6841
142,2602.26,3.4886,3.6897,3.6845
142,2611.95,3.4958,3.6895,3.6845
142,2621.56,3.5026,3.6895,3.6849
142,2631.25,3.5091,3.6897,3.6853
142,2640.86,3.5152,3.6896,3.6854
142,2650.53,3.5207,3.6897,3.6858
142,2660.14,3.5264,3.6896,3.6859
142,2669.84,3.5317,3.6896,3.6861
142,2679.48,3.5366,3.6898,3.6865
142,2689.23,3.5415,3.6897,3.6866
142,2699.05,3.5461,3.6896,3.6866
142,2708.83,3.5506,3.6897,3.6870
142,2718.61,3.5548,3.6897,3.6871
142,2728.42,3.5587,3.6897,3.6873
142,2738.20,3.5626,3.6897,3.6874
142,2747.95,3.5664,3.6895,3.6873
142,2757.73,3.5698,3.6898,3.6877
142,2767.50,3.5733,3.6898,3.6878
142,2777.28,3.5766,3.6897,3.6879
142,2787.06,3.5799,3.6897,3.6880
142,2796.86,3.5830,3.6895,3.6879
142,2806.61,3.5861,3.6897,3.6882
142,2816.39,3.5886,3.6896,3.6882
142,2826.17,3.5916,3.6893,3.6880
142,2835.97,3.5941,3.6895,3.6883
142,2845.78,3.5968,3.6898,3.6885
142,2855.59,3.5993,3.6897,3.6886
143,0.00,4.1962,4.1913,4.1913
143,9.39,4.1956,4.1913,4.1913
143,19.55,3.9758,3.9760,3.9750
143,28.92,3.9533,3.9696,3.9677
143,38.31,3.9352,3.9643,3.9616
143,47.67,3.9203,3.9600,3.9565
143,57.02,3.9070,3.9557,3.9516
143,66.38,3.8954,3.9517,3.9469
143,75.78,3.8844,3.9477,3.9421
143,85.17,3.8752,3.9439,3.9378
143,94.59,3.8663,3.9400,3.9333
143,103.95,3.8582,3.9366,3.9294
143,113.36,3.8511,3.9326,3.9248
143,122.72,3.8443,3.9286,3.9203
