cycle,time,voltage,soc,soh,r0,time_to_runaway,output_limit,status
128,787.41,3.5949,0.7533,0.6479,0.091656,1273358.75,0.70,1
128,796.78,3.5919,0.7505,0.6479,0.091951,1269711.38,0.70,1
128,806.14,3.5891,0.7478,0.6479,0.092233,1267594.50,0.70,1
128,815.47,3.5864,0.7451,0.6479,0.092498,1263763.62,0.70,1
128,824.88,3.5837,0.7423,0.6479,0.092747,1260405.88,0.70,1
128,834.22,3.5809,0.7395,0.6479,0.093053,1257248.75,0.70,1
128,843.64,3.5781,0.7367,0.6479,0.093346,1254498.88,0.70,1
128,852.98,3.5755,0.7340,0.6479,0.093610,1250838.75,0.70,1
128,862.36,3.5729,0.7313,0.6479,0.093839,1247874.62,0.70,1
128,871.67,3.5703,0.7285,0.6479,0.094084,1244810.50,0.70,1
128,881.09,3.5675,0.7258,0.6479,0.094368,1241052.88,0.70,1
128,890.50,3.5650,0.7230,0.6479,0.094622,1237257.12,0.70,1
128,899.86,3.5622,0.7202,0.6479,0.094897,1234428.75,0.70,1
128,909.22,3.5596,0.7175,0.6479,0.095155,1230456.00,0.70,1
128,918.56,3.5572,0.7148,0.6479,0.095370,1226975.88,0.70,1
128,927.92,3.5545,0.7120,0.6479,0.095636,1223297.75,0.70,1
128,937.30,3.5525,0.7093,0.6479,0.095769,1219312.00,0.70,1
128,946.66,3.5495,0.7065,0.6479,0.096094,1215464.25,0.70,1
128,956.00,3.5472,0.7038,0.6479,0.096311,1211467.12,0.70,1
128,965.38,3.5448,0.7011,0.6479,0.096471,1208093.50,0.70,1
128,974.70,3.5425,0.6984,0.6479,0.096707,1204834.88,0.70,1
128,984.14,3.5401,0.6972,0.6479,0.097045,1200831.25,0.70,1
128,993.45,3.5376,0.6946,0.6479,0.097350,1197046.38,0.70,1
128,1002.88,3.5351,0.6919,0.6479,0.097636,1193218.75,0.70,1
128,1012.20,3.5330,0.6892,0.6479,0.097839,1189784.62,0.70,1
128,1021.62,3.5305,0.6865,0.6479,0.098179,1186007.12,0.70,1
128,1030.98,3.5283,0.6838,0.6479,0.098440,1181969.12,0.70,1
128,1040.33,3.5261,0.6811,0.6479,0.098706,1178167.12,0.70,1
128,1049.72,3.5239,0.6784,0.6479,0.098927,1174093.00,0.70,1
128,1059.08,3.5216,0.6757,0.6479,0.099208,1170171.12,0.70,1
128,1068.42,3.5193,0.6730,0.6479,0.099502,1167036.75,0.70,1
128,1077.81,3.5172,0.6702,0.6479,0.099752,1162976.50,0.70,1
128,1087.22,3.5150,0.6675,0.6479,0.099964,1159120.62,0.70,1
128,1096.58,3.5129,0.6648,0.6479,0.100227,1155491.12,0.70,1
128,1105.91,3.5107,0.6622,0.6479,0.100462,1151650.88,0.70,1
128,1115.31,3.5084,0.6595,0.6479,0.100735,1147854.38,0.70,1
128,1124.70,3.5065,0.6568,0.6479,0.100919,1145115.75,0.70,1
128,1134.09,3.5044,0.6541,0.6479,0.101133,1141133.88,0.70,1
128,1143.44,3.5025,0.6514,0.6479,0.101356,1137534.50,0.70,1
128,1152.78,3.5005,0.6487,0.6479,0.101580,1133806.00,0.70,1
128,1162.11,3.4984,0.6460,0.6479,0.101832,1130555.25,0.70,1
128,1171.53,3.4965,0.6433,0.6479,0.101958,1126957.00,0.70,1
128,1180.89,3.4943,0.6406,0.6479,0.102222,1123406.38,0.70,1
128,1190.25,3.4923,0.6379,0.6479,0.102470,1119988.88,0.70,1
128,1199.61,3.4904,0.6352,0.6479,0.102644,1116828.62,0.70,1
128,1208.97,3.4884,0.6325,0.6479,0.102826,1112985.25,0.70,1
128,1218.34,3.4864,0.6298,0.6479,0.103016,1109455.38,0.70,1
128,1227.69,3.4847,0.6271,0.6479,0.103199,1106645.88,0.70,1
128,1237.11,3.4828,0.6244,0.6479,0.103366,1103032.75,0.70,1
128,1246.48,3.4809,0.6218,0.6479,0.103540,1099866.00,0.70,1
128,1255.84,3.4790,0.6191,0.6479,0.103740,1096436.12,0.70,1
128,1265.19,3.4772,0.6164,0.6479,0.103910,1092923.12,0.70,1
128,1274.55,3.4753,0.6137,0.6479,0.104050,1090036.75,0.70,1
128,1283.92,3.4736,0.6111,0.6479,0.104189,1087164.00,0.70,1
128,1293.25,3.4716,0.6084,0.6479,0.104421,1083837.75,0.70,1
128,1302.58,3.4699,0.6057,0.6479,0.104496,1079843.88,0.70,1
128,1312.02,3.4681,0.6030,0.6479,0.104680,1076328.50,0.70,1
128,1321.33,3.4664,0.6004,0.6479,0.104806,1072626.12,0.70,1
128,1330.66,3.4646,0.5977,0.6479,0.104917,1069797.38,0.70,1
128,1340.05,3.4627,0.5948,0.6479,0.105040,1066654.25,0.70,1
128,1349.41,3.4610,0.5921,0.6479,0.105175,1063305.50,0.70,1
128,1358.75,3.4592,0.5895,0.6479,0.105251,1060062.25,0.70,1
128,1368.11,3.4575,0.5868,0.6479,0.105323,1056703.88,0.70,1
128,1377.44,3.4558,0.5842,0.6479,0.105431,1053713.75,0.70,1
128,1386.78,3.4539,0.5815,0.6479,0.105562,1050507.50,0.70,1
128,1396.17,3.4524,0.5789,0.6479,0.105626,1047197.44,0.70,1
128,1405.52,3.4506,0.5762,0.6479,0.105745,1044094.62,0.70,1
128,1414.88,3.4487,0.5735,0.6479,0.105849,1041455.88,0.70,1
128,1424.23,3.4470,0.5709,0.6479,0.105912,1038045.44,0.70,1
128,1433.58,3.4453,0.5682,0.6479,0.106016,1034863.25,0.70,1
128,1442.97,3.4435,0.5656,0.6479,0.106121,1031775.25,0.70,1
128,1452.30,3.4417,0.5629,0.6479,0.106179,1029356.12,0.70,1
128,1461.72,3.4398,0.5602,0.6479,0.106327,1025599.56,0.70,1
128,1471.12,3.4384,0.5576,0.6479,0.106376,1021815.88,0.70,1
128,1480.45,3.4366,0.5549,0.6479,0.106440,1018572.56,0.70,1
128,1489.78,3.4346,0.5523,0.6479,0.106577,1016001.88,0.70,1
128,1499.12,3.4331,0.5497,0.6479,0.106578,1013333.38,0.70,1
128,1508.55,3.4313,0.5470,0.6479,0.106617,1009943.44,0.70,1
128,1517.94,3.4296,0.5443,0.6479,0.106731,1006921.88,0.70,1
128,1527.31,3.4279,0.5417,0.6479,0.106820,1003698.88,0.70,1
128,1536.70,3.4260,0.5390,0.6479,0.106938,1000476.44,0.70,1
128,1546.08,3.4242,0.5363,0.6479,0.106977,998048.38,0.70,1
128,1555.45,3.4227,0.5337,0.6479,0.106994,994884.06,0.70,1
128,1564.81,3.4208,0.5310,0.6479,0.107148,991421.44,0.70,1
128,1574.22,3.4189,0.5284,0.6479,0.107153,989060.50,0.70,1
128,1583.59,3.4172,0.5257,0.6479,0.107253,985678.12,0.70,1
128,1592.97,3.4154,0.5231,0.6479,0.107327,982701.00,0.70,1
128,1602.42,3.4134,0.5204,0.6479,0.107429,980059.69,0.70,1
128,1611.83,3.4114,0.5177,0.6479,0.107552,976980.06,0.70,1
128,1621.19,3.4101,0.5151,0.6479,0.107577,973923.12,0.70,1
128,1630.56,3.4079,0.5124,0.6479,0.107683,970709.12,0.70,1
128,1639.92,3.4063,0.5098,0.6479,0.107759,967765.94,0.70,1
128,1649.33,3.4045,0.5071,0.6479,0.107796,964559.19,0.70,1
128,1658.69,3.4025,0.5045,0.6479,0.107872,961713.38,0.70,1
128,1668.02,3.4006,0.5018,0.6479,0.107953,958819.44,0.70,1
128,1677.44,3.3987,0.4991,0.6479,0.108111,956070.62,0.70,1
128,1686.80,3.3970,0.4977,0.6479,0.108361,953169.94,0.70,1
128,1696.17,3.3949,0.4952,0.6479,0.108694,950685.81,0.70,1
128,1705.50,3.3930,0.4926,0.6479,0.108949,947288.00,0.70,1
128,1714.89,3.3912,0.4900,0.6479,0.109156,944469.56,0.70,1
128,1724.25,3.3893,0.4873,0.6479,0.109439,941101.12,0.70,1
128,1733.61,3.3872,0.4847,0.6479,0.109751,938499.81,0.70,1
128,1742.98,3.3853,0.4821,0.6479,0.109975,935298.88,0.70,1
128,1752.36,3.3832,0.4794,0.6479,0.110306,932435.94,0.70,1
128,1761.73,3.3810,0.4768,0.6479,0.110632,929406.25,0.70,1
128,1771.11,3.3791,0.4741,0.6479,0.110971,926918.44,0.70,1
128,1780.44,3.3772,0.4715,0.6479,0.111243,923661.75,0.70,1
128,1789.80,3.3750,0.4688,0.6479,0.111572,921031.12,0.70,1
128,1799.16,3.3730,0.4662,0.6479,0.111889,917688.25,0.70,1
128,1808.58,3.3708,0.4635,0.6479,0.112283,914903.56,0.70,1
128,1817.94,3.3684,0.4608,0.6479,0.112675,911579.44,0.70,1
128,1827.31,3.3664,0.4582,0.6479,0.113030,908194.56,0.70,1
128,1836.66,3.3642,0.4555,0.6479,0.113390,905923.88,0.70,1
128,1846.05,3.3620,0.4529,0.6479,0.113766,903407.31,0.70,1
128,1855.36,3.3597,0.4502,0.6479,0.114182,900264.06,0.70,1
128,1864.72,3.3574,0.4475,0.6479,0.114615,897056.12,0.70,1
128,1874.12,3.3552,0.4449,0.6479,0.114997,894318.38,0.70,1
128,1883.47,3.3527,0.4422,0.6479,0.115413,892026.25,0.70,1
128,1892.86,3.3502,0.4395,0.6479,0.115874,888259.75,0.70,1
128,1902.23,3.3479,0.4368,0.6479,0.116344,885494.62,0.70,1
128,1911.58,3.3455,0.4341,0.6479,0.116778,881881.69,0.70,1
128,1920.94,3.3426,0.4314,0.6479,0.117352,879619.56,0.70,1
128,1930.27,3.3402,0.4288,0.6479,0.117803,876186.00,0.70,1
128,1939.64,3.3374,0.4261,0.6479,0.118362,873220.25,0.70,1
128,1948.97,3.3349,0.4234,0.6479,0.118885,870126.75,0.70,1
128,1958.31,3.3320,0.4207,0.6479,0.119476,867530.50,0.70,1
128,1967.66,3.3293,0.4179,0.6479,0.120044,864246.12,0.70,1
128,1977.05,3.3263,0.4152,0.6479,0.120623,861376.56,0.70,1
128,1986.41,3.3237,0.4125,0.6479,0.121197,858110.50,0.70,1
128,1995.75,3.3204,0.4098,0.6479,0.121888,854768.75,0.70,1
128,2005.09,3.3176,0.4071,0.6479,0.122496,851786.00,0.70,1
128,2014.41,3.3140,0.4043,0.6479,0.123255,848823.25,0.70,1
128,2023.84,3.3110,0.4015,0.6479,0.123934,845909.56,0.70,1
128,2033.17,3.3074,0.3988,0.6479,0.124678,843163.38,0.70,1
128,2042.58,3.3040,0.3979,0.6479,0.125608,840530.19,0.70,1
128,2051.92,3.3003,0.3954,0.6479,0.126475,836879.94,0.70,1
128,2061.31,3.2968,0.3927,0.6479,0.127330,834368.25,0.70,1
128,2070.66,3.2926,0.3899,0.6479,0.128327,830700.25,0.70,1
128,2080.03,3.2886,0.3872,0.6479,0.129304,827509.12,0.70,1
128,2089.36,3.2843,0.3845,0.6479,0.130355,824264.31,0.70,1
128,2098.73,3.2799,0.3817,0.6479,0.131457,821439.19,0.70,1
128,2108.19,3.2750,0.3789,0.6479,0.132664,818172.69,0.70,1
128,2117.47,3.2704,0.3762,0.6479,0.133834,815099.50,0.70,1
128,2126.81,3.2654,0.3734,0.6479,0.135111,812109.19,0.70,1
128,2136.22,3.2599,0.3706,0.6479,0.136500,808631.25,0.70,1
128,2145.58,3.2544,0.3678,0.6479,0.137913,805541.62,0.70,1
128,2155.00,3.2486,0.3649,0.6479,0.139394,802310.56,0.70,1
128,2164.34,3.2423,0.3621,0.6479,0.141069,799161.06,0.70,1
128,2173.73,3.2359,0.3593,0.6479,0.142686,795780.94,0.70,1
128,2183.05,3.2294,0.3564,0.6479,0.144412,792654.00,0.70,1
128,2192.36,3.2224,0.3535,0.6479,0.146254,789370.75,0.70,1
128,2201.70,3.2152,0.3506,0.6479,0.148170,786515.00,0.70,1
128,2211.03,3.2074,0.3479,0.6479,0.150167,782791.12,0.70,1
128,2220.39,3.1994,0.3447,0.6479,0.152365,779866.75,0.70,1
128,2229.75,3.1910,0.3419,0.6479,0.154654,776674.75,0.70,1
128,2239.14,3.1819,0.3387,0.6479,0.157072,772886.62,0.70,1
128,2248.55,3.1726,0.3360,0.6479,0.159709,769605.62,0.70,1
128,2257.91,3.1631,0.3327,0.6479,0.162316,765958.69,0.70,1
128,2267.28,3.1529,0.3299,0.6479,0.164804,762603.75,0.70,1
128,2276.62,3.1423,0.3267,0.6479,0.167983,758724.94,0.70,1
128,2286.01,3.1313,0.3236,0.6479,0.170967,755617.75,0.70,1
128,2295.36,3.1196,0.3204,0.6479,0.174150,751887.75,0.70,1
128,2304.72,3.1074,0.3172,0.6479,0.177286,747870.75,0.70,1
128,2314.08,3.0948,0.3138,0.6479,0.180882,743761.62,0.70,1
128,2323.47,3.0818,0.3107,0.6479,0.184573,740125.19,0.70,1
128,2332.84,3.0682,0.3075,0.6479,0.188654,736141.38,0.70,1
128,2342.22,3.0541,0.3042,0.6479,0.192731,732498.88,0.70,1
128,2351.56,3.0395,0.3008,0.6479,0.196649,727921.12,0.70,1
128,2360.92,3.0247,0.2975,0.6479,0.200792,723896.56,0.70,1
128,2370.30,3.0099,0.2627,0.6479,0.200423,719250.50,0.70,1
128,2379.67,2.9943,0.2562,0.6479,0.204093,715085.44,0.70,1
128,2389.05,2.9776,0.2513,0.6479,0.208707,710394.12,0.70,1
128,2398.45,2.9604,0.2464,0.6479,0.213317,705411.81,0.70,1
128,2407.81,2.9418,0.2414,0.6479,0.217884,700196.06,0.70,1
128,2417.28,2.9208,0.2361,0.6479,0.223603,694896.56,0.70,1
128,2426.86,2.8966,0.2302,0.6479,0.229930,690318.81,0.70,1
128,2436.41,2.8681,0.2240,0.6479,0.236733,685143.62,0.70,1
128,2445.92,2.8346,0.2171,0.6479,0.245303,679749.12,0.70,1
128,2455.51,2.7940,0.2092,0.6479,0.254559,673878.69,0.70,1
128,2465.03,2.7450,0.2010,0.6479,0.267558,668264.31,0.70,1
128,2474.62,2.6840,0.1918,0.6479,0.280825,662674.88,0.70,1
128,2484.23,3.0415,0.1454,0.6479,0.239778,658036.50,0.70,1
128,2493.89,3.1261,0.1651,0.6479,0.227069,657277.94,0.70,1
128,2503.51,3.1863,0.1788,0.6479,0.218145,659413.06,0.70,1
128,2513.19,3.2325,0.1882,0.6479,0.212552,663034.38,0.70,1
128,2522.81,3.2689,0.1949,0.6479,0.208766,667736.94,0.70,1
128,2532.50,3.2999,0.2005,0.6479,0.205594,673171.12,0.70,1
128,2542.11,3.3259,0.1939,0.6479,0.215049,679566.75,0.70,1
128,2551.76,3.3484,0.2017,0.6479,0.210665,686144.81,0.70,1
128,2561.42,3.3683,0.1999,0.6479,0.212618,692881.81,0.70,1
128,2571.05,3.3857,0.2026,0.6479,0.212095,699509.06,0.70,1
128,2580.73,3.4011,0.2012,0.6479,0.212641,707113.44,0.70,1
128,2590.50,3.4155,0.2017,0.6479,0.212676,714290.81,0.70,1
128,2600.11,3.4282,0.2021,0.6479,0.212661,722160.88,0.70,1
128,2609.76,3.4399,0.2026,0.6479,0.212664,729808.56,0.70,1
128,2619.38,3.4504,0.2030,0.6479,0.212663,737547.38,0.70,1
128,2629.08,3.4604,0.2034,0.6479,0.212656,744673.25,0.70,1
128,2638.73,3.4696,0.2037,0.6479,0.212657,752842.50,0.70,1
128,2648.39,3.4782,0.2041,0.6479,0.212646,760608.19,0.70,1
128,2658.00,3.4862,0.2043,0.6479,0.212661,768108.12,0.70,1
128,2667.62,3.4936,0.2046,0.6479,0.212654,776300.94,0.70,1
128,2677.30,3.5006,0.2049,0.6479,0.212652,783955.69,0.70,1
128,2686.95,3.5072,0.2052,0.6479,0.212638,791820.62,0.70,1
128,2696.56,3.5134,0.2055,0.6479,0.212641,800139.94,0.70,1
128,2706.25,3.5195,0.2058,0.6479,0.212632,807979.38,0.70,1
128,2715.91,3.5252,0.2060,0.6479,0.212640,815026.06,0.70,1
128,2725.53,3.5304,0.2062,0.6479,0.212641,823157.56,0.70,1
128,2735.25,3.5356,0.2065,0.6479,0.212642,831641.50,0.70,1
128,2744.88,3.5403,0.2067,0.6479,0.212632,839722.62,0.70,1
128,2754.61,3.5452,0.2070,0.6479,0.212629,848154.00,0.70,1
128,2764.38,3.5495,0.2072,0.6479,0.212632,855705.00,0.70,1
128,2774.20,3.5540,0.2074,0.6479,0.212625,863850.38,0.70,1
128,2784.00,3.5581,0.2076,0.6479,0.212632,871928.69,0.70,1
128,2793.75,3.5620,0.2079,0.6479,0.212627,879470.19,0.70,1
128,2803.51,3.5656,0.2081,0.6479,0.212626,886774.25,0.70,1
128,2813.39,3.5695,0.2084,0.6479,0.212622,895174.75,0.70,1
128,2823.14,3.5730,0.2086,0.6479,0.212620,902970.88,0.70,1
128,2832.91,3.5763,0.2088,0.6479,0.212625,911024.44,0.70,1
128,2842.76,3.5796,0.2090,0.6479,0.212627,918811.50,0.70,1
128,2852.50,3.5829,0.2093,0.6479,0.212623,926444.50,0.70,1
128,2862.28,3.5857,0.2096,0.6479,0.212582,933481.94,0.70,1
128,2872.09,3.5883,0.2098,0.6479,0.212588,941312.25,0.70,1
128,2881.88,3.5915,0.2100,0.6479,0.212593,947974.31,0.70,1
128,2891.64,3.5941,0.2102,0.6479,0.212590,955674.88,0.70,1
129,0.00,4.1944,1.0000,0.6210,0.102240,1829830.38,0.70,1
129,9.38,4.1938,1.0000,0.6210,0.102239,1830417.88,0.70,1
129,19.53,3.9773,0.9972,0.6210,0.101960,1826885.12,0.70,1
129,28.89,3.9557,0.9846,0.6210,0.094044,1818660.25,0.70,1
129,38.22,3.9388,1.0000,0.6210,0.057576,1806946.62,0.70,1
129,47.55,3.9243,0.9549,0.6210,0.086919,1794076.25,0.70,1
129,56.91,3.9115,0.9679,0.6210,0.078275,1780669.00,0.70,1
129,66.31,3.9003,0.9649,0.6210,0.078197,1767496.62,0.70,1
129,75.66,3.8899,0.9620,0.6210,0.078075,1753230.88,0.70,1
129,85.05,3.8807,0.9591,0.6210,0.077983,1739199.50,0.70,1
129,94.45,3.8721,0.9563,0.6210,0.077917,1726346.88,0.70,1
129,103.78,3.8644,0.9535,0.6210,0.077910,1713494.62,0.70,1
129,113.17,3.8573,0.9506,0.6210,0.077912,1697687.75,0.70,1
129,122.56,3.8505,0.9478,0.6210,0.077942,1685759.00,0.70,1
129,131.89,3.8442,0.9451,0.6210,0.077963,1671371.25,0.70,1
129,141.26,3.8384,0.9423,0.6210,0.078000,1658424.75,0.70,1
129,150.64,3.8328,0.9396,0.6210,0.078030,1645955.12,0.70,1
129,159.98,3.8278,0.9369,0.6210,0.078059,1631947.38,0.70,1
129,169.39,3.8229,0.9342,0.6210,0.078087,1619312.25,0.70,1
129,178.75,3.8183,0.9315,0.6210,0.078111,1606296.75,0.70,1
129,188.14,3.8140,0.9289,0.6210,0.078125,1593829.62,0.70,1
129,197.47,3.8097,0.9262,0.6210,0.078135,1581097.25,0.70,1
129,206.84,3.8056,0.9236,0.6210,0.078149,1569978.12,0.70,1
129,216.19,3.8017,0.9210,0.6210,0.078145,1558033.38,0.70,1
129,225.53,3.7980,0.9184,0.6210,0.078125,1545436.50,0.70,1
129,234.97,3.7942,0.9158,0.6210,0.078125,1533377.00,0.70,1
129,244.31,3.7906,0.9132,0.6210,0.078091,1521684.50,0.70,1
129,253.72,3.7868,0.9106,0.6210,0.078087,1511002.88,0.70,1
129,263.08,3.7831,0.9080,0.6210,0.078055,1499412.00,0.70,1
129,272.44,3.7795,0.9054,0.6210,0.078044,1488463.62,0.70,1
129,281.83,3.7758,0.9028,0.6210,0.078015,1477000.50,0.70,1
129,291.19,3.7722,0.9002,0.6210,0.077991,1466489.62,0.70,1
129,300.55,3.7686,0.8975,0.6210,0.078067,1456695.38,0.70,1
129,309.97,3.7648,0.8958,0.6210,0.077866,1445871.00,0.70,1
129,319.33,3.7611,0.8932,0.6210,0.077952,1435808.62,0.70,1
129,328.66,3.7575,0.8905,0.6210,0.078065,1425343.25,0.70,1
129,338.02,3.7535,0.8878,0.6210,0.078212,1414859.75,0.70,1
129,347.41,3.7499,0.8851,0.6210,0.078339,1405380.25,0.70,1
129,356.72,3.7462,0.8824,0.6210,0.078480,1395208.25,0.70,1
129,366.08,3.7421,0.8797,0.6210,0.078660,1386756.88,0.70,1
129,375.47,3.7386,0.8769,0.6210,0.078798,1377063.50,0.70,1
129,384.81,3.7344,0.8742,0.6210,0.079007,1368925.50,0.70,1
129,394.20,3.7309,0.8715,0.6210,0.079166,1360173.75,0.70,1
129,403.56,3.7272,0.8687,0.6210,0.079333,1352437.25,0.70,1
129,412.94,3.7232,0.8660,0.6210,0.079551,1343478.00,0.70,1
129,422.30,3.7193,0.8632,0.6210,0.079757,1336236.62,0.70,1
129,431.67,3.7157,0.8605,0.6210,0.079947,1328881.62,0.70,1
129,441.06,3.7118,0.8577,0.6210,0.080178,1321852.12,0.70,1
129,450.39,3.7080,0.8549,0.6210,0.080402,1314651.75,0.70,1
129,459.81,3.7042,0.8522,0.6210,0.080615,1308715.75,0.70,1
129,469.16,3.7005,0.8494,0.6210,0.080846,1303037.25,0.70,1
129,478.53,3.6969,0.8466,0.6210,0.081063,1297168.12,0.70,1
129,487.86,3.6934,0.8439,0.6210,0.081279,1291613.88,0.70,1
129,497.25,3.6897,0.8411,0.6210,0.081510,1287973.38,0.70,1
129,506.58,3.6861,0.8383,0.6210,0.081745,1284032.12,0.70,1
129,515.94,3.6824,0.8356,0.6210,0.082003,1279500.00,0.70,1
129,525.41,3.6790,0.8328,0.6210,0.082211,1275910.50,0.70,1
129,534.77,3.6753,0.8300,0.6210,0.082464,1272513.12,0.70,1
129,544.09,3.6717,0.8272,0.6210,0.082721,1268263.50,0.70,1
129,553.47,3.6685,0.8245,0.6210,0.082926,1265767.38,0.70,1
129,562.86,3.6653,0.8217,0.6210,0.083137,1262534.25,0.70,1
129,572.20,3.6619,0.8190,0.6210,0.083361,1259612.12,0.70,1
129,581.59,3.6585,0.8162,0.6210,0.083602,1257307.88,0.70,1
129,590.91,3.6553,0.8134,0.6210,0.083806,1255032.00,0.70,1
129,600.27,3.6518,0.8106,0.6210,0.084066,1252361.25,0.70,1
129,609.66,3.6488,0.8079,0.6210,0.084247,1250428.12,0.70,1
129,619.03,3.6456,0.8051,0.6210,0.084470,1248171.75,0.70,1
129,628.44,3.6423,0.8023,0.6210,0.084708,1246278.12,0.70,1
129,637.80,3.6394,0.7996,0.6210,0.084908,1244143.12,0.70,1
129,647.17,3.6361,0.7976,0.6210,0.085137,1242393.25,0.70,1
129,656.55,3.6331,0.7949,0.6210,0.085400,1240536.88,0.70,1
129,665.98,3.6299,0.7922,0.6210,0.085700,1238867.50,0.70,1
129,675.38,3.6268,0.7894,0.6210,0.085977,1237561.50,0.70,1
129,684.81,3.6239,0.7866,0.6210,0.086249,1235377.62,0.70,1
129,694.17,3.6208,0.7839,0.6210,0.086541,1233021.25,0.70,1
129,703.50,3.6180,0.7812,0.6210,0.086774,1230653.00,0.70,1
129,712.89,3.6149,0.7784,0.6210,0.087067,1228389.88,0.70,1
129,722.31,3.6119,0.7756,0.6210,0.087333,1225878.50,0.70,1
129,731.66,3.6090,0.7729,0.6210,0.087622,1224696.00,0.70,1
129,741.05,3.6061,0.7701,0.6210,0.087883,1222164.00,0.70,1
129,750.39,3.6032,0.7674,0.6210,0.088145,1219537.25,0.70,1
129,759.73,3.6002,0.7646,0.6210,0.088448,1216895.25,0.70,1
129,769.11,3.5973,0.7619,0.6210,0.088710,1214592.62,0.70,1
129,778.48,3.5946,0.7591,0.6210,0.088966,1211801.75,0.70,1
129,787.83,3.5916,0.7564,0.6210,0.089261,1208727.00,0.70,1
129,797.22,3.5888,0.7536,0.6210,0.089516,1206464.88,0.70,1
129,806.62,3.5860,0.7508,0.6210,0.089795,1203068.38,0.70,1
129,816.00,3.5834,0.7481,0.6210,0.090047,1200349.62,0.70,1
129,825.36,3.5805,0.7453,0.6210,0.090299,1196532.00,0.70,1
129,834.69,3.5779,0.7426,0.6210,0.090558,1193033.75,0.70,1
129,844.05,3.5751,0.7398,0.6210,0.090818,1189704.38,0.70,1
129,853.41,3.5726,0.7371,0.6210,0.091024,1186776.12,0.70,1
129,862.78,3.5700,0.7344,0.6210,0.091274,1183811.88,0.70,1
129,872.17,3.5670,0.7316,0.6210,0.091569,1180393.38,0.70,1
129,881.53,3.5646,0.7288,0.6210,0.091799,1177150.88,0.70,1
129,890.88,3.5617,0.7261,0.6210,0.092062,1173308.50,0.70,1
129,900.31,3.5592,0.7233,0.6210,0.092328,1170092.00,0.70,1
129,909.66,3.5567,0.7206,0.6210,0.092480,1166272.62,0.70,1
129,919.03,3.5543,0.7179,0.6210,0.092697,1163037.62,0.70,1
129,928.39,3.5516,0.7152,0.6210,0.092950,1158827.88,0.70,1
129,937.78,3.5490,0.7124,0.6210,0.093205,1156166.88,0.70,1
129,947.12,3.5467,0.7097,0.6210,0.093388,1152164.25,0.70,1
129,956.50,3.5444,0.7070,0.6210,0.093506,1149297.12,0.70,1
129,965.84,3.5417,0.7042,0.6210,0.093789,1145543.25,0.70,1
129,975.23,3.5394,0.7015,0.6210,0.093943,1140921.88,0.70,1
129,984.58,3.5367,0.6987,0.6210,0.094221,1137969.88,0.70,1
129,993.94,3.5349,0.6968,0.6210,0.094416,1134462.75,0.70,1
129,1003.36,3.5323,0.6942,0.6210,0.094729,1131557.62,0.70,1
129,1012.70,3.5297,0.6915,0.6210,0.095038,1127700.12,0.70,1
129,1022.08,3.5276,0.6888,0.6210,0.095286,1123461.25,0.70,1
129,1031.45,3.5254,0.6861,0.6210,0.095514,1119343.12,0.70,1
129,1040.81,3.5232,0.6834,0.6210,0.095752,1115863.38,0.70,1
129,1050.17,3.5208,0.6807,0.6210,0.096035,1112700.00,0.70,1
129,1059.53,3.5187,0.6780,0.6210,0.096284,1108485.88,0.70,1
129,1068.92,3.5164,0.6753,0.6210,0.096520,1105145.12,0.70,1
129,1078.33,3.5142,0.6726,0.6210,0.096774,1101442.50,0.70,1
129,1087.70,3.5117,0.6698,0.6210,0.097088,1097415.38,0.70,1
129,1097.03,3.5099,0.6672,0.6210,0.097238,1095302.38,0.70,1
129,1106.38,3.5078,0.6645,0.6210,0.097468,1091004.00,0.70,1
129,1115.77,3.5059,0.6618,0.6210,0.097669,1088079.00,0.70,1
129,1125.11,3.5037,0.6591,0.6210,0.097890,1084673.50,0.70,1
129,1134.48,3.5019,0.6564,0.6210,0.098078,1081748.88,0.70,1
129,1143.88,3.4996,0.6537,0.6210,0.098343,1077791.50,0.70,1
129,1153.28,3.4975,0.6510,0.6210,0.098538,1074639.38,0.70,1
129,1162.61,3.4956,0.6483,0.6210,0.098740,1071684.50,0.70,1
129,1171.97,3.4935,0.6456,0.6210,0.098978,1068212.00,0.70,1
129,1181.36,3.4916,0.6429,0.6210,0.099160,1065112.12,0.70,1
129,1190.72,3.4896,0.6402,0.6210,0.099377,1061462.38,0.70,1
129,1200.06,3.4876,0.6375,0.6210,0.099575,1058731.62,0.70,1
129,1209.42,3.4858,0.6349,0.6210,0.099646,1054924.38,0.70,1
129,1218.72,3.4840,0.6322,0.6210,0.099819,1051738.88,0.70,1
129,1228.06,3.4819,0.6295,0.6210,0.100049,1048322.75,0.70,1
129,1237.47,3.4801,0.6268,0.6210,0.100255,1045657.31,0.70,1
129,1246.80,3.4781,0.6241,0.6210,0.100411,1042034.38,0.70,1
129,1256.12,3.4764,0.6215,0.6210,0.100554,1038334.81,0.70,1
129,1265.50,3.4743,0.6188,0.6210,0.100775,1035430.00,0.70,1
129,1274.83,3.4725,0.6161,0.6210,0.100915,1031972.31,0.70,1
129,1284.19,3.4709,0.6134,0.6210,0.101047,1028926.44,0.70,1
129,1293.56,3.4690,0.6107,0.6210,0.101224,1025533.25,0.70,1
129,1302.94,3.4668,0.6080,0.6210,0.101451,1022459.44,0.70,1
129,1312.31,3.4654,0.6054,0.6210,0.101511,1019816.88,0.70,1
