cycle,time,soc_true,soc_coulomb,soc_ekf
127,2725.16,0.0000,0.3083,0.2085
127,2734.86,0.0000,0.3083,0.2087
127,2744.51,0.0000,0.3083,0.2090
127,2754.28,0.0000,0.3083,0.2093
127,2764.06,0.0000,0.3083,0.2095
127,2773.81,0.0000,0.3083,0.2098
127,2783.59,0.0000,0.3083,0.2100
127,2793.31,0.0000,0.3083,0.2103
127,2803.08,0.0000,0.3083,0.2106
127,2812.95,0.0000,0.3083,0.2108
127,2822.69,0.0000,0.3083,0.2111
127,2832.62,0.0000,0.3083,0.2113
127,2842.42,0.0000,0.3083,0.2115
127,2852.22,0.0000,0.3083,0.2118
127,2861.97,0.0000,0.3083,0.2120
127,2871.75,0.0000,0.3083,0.2123
127,2881.56,0.0000,0.3083,0.2124
127,2891.38,0.0000,0.3083,0.2127
127,2901.19,0.0000,0.3083,0.2129
128,0.00,1.0000,1.0000,1.0000
128,9.45,1.0000,1.0000,1.0000
128,19.58,0.9959,0.9972,0.9972
128,28.92,0.9921,0.9946,0.9853
128,38.26,0.9883,0.9919,1.0000
128,47.69,0.9845,0.9893,0.9491
128,57.03,0.9807,0.9867,0.9652
128,66.44,0.9768,0.9841,0.9622
128,75.80,0.9730,0.9815,0.9593
128,85.14,0.9692,0.9788,0.9564
128,94.55,0.9654,0.9762,0.9536
128,103.91,0.9616,0.9736,0.9507
128,113.30,0.9578,0.9710,0.9479
128,122.66,0.9540,0.9684,0.9451
128,131.97,0.9502,0.9657,0.9423
128,141.33,0.9464,0.9631,0.9396
128,150.72,0.9426,0.9605,0.9368
128,160.08,0.9388,0.9579,0.9341
128,169.42,0.9350,0.9553,0.9314
128,178.76,0.9312,0.9527,0.9288
128,188.16,0.9273,0.9500,0.9261
128,197.51,0.9235,0.9474,0.9234
128,206.92,0.9197,0.9448,0.9207
128,216.28,0.9159,0.9422,0.9182
128,225.67,0.9121,0.9396,0.9155
128,235.05,0.9083,0.9369,0.9129
128,244.42,0.9045,0.9343,0.9103
128,253.78,0.9007,0.9317,0.9077
128,263.20,0.8969,0.9291,0.9051
128,272.52,0.8931,0.9265,0.9025
128,281.86,0.8893,0.9239,0.9000
128,291.23,0.8855,0.9212,0.8980
128,300.58,0.8817,0.9186,0.8957
128,309.98,0.8779,0.9160,0.8931
128,319.34,0.8740,0.9134,0.8904
128,328.67,0.8703,0.9108,0.8877
128,338.09,0.8664,0.9081,0.8850
128,347.44,0.8626,0.9055,0.8822
128,356.80,0.8588,0.9029,0.8795
128,366.14,0.8550,0.9003,0.8768
128,375.47,0.8512,0.8977,0.8741
128,384.81,0.8474,0.8951,0.8713
128,394.16,0.8436,0.8925,0.8686
128,403.47,0.8398,0.8899,0.8658
128,412.84,0.8360,0.8873,0.8631
128,422.25,0.8322,0.8846,0.8603
128,431.61,0.8284,0.8820,0.8576
128,440.98,0.8246,0.8794,0.8548
128,450.34,0.8208,0.8768,0.8520
128,459.69,0.8170,0.8742,0.8493
128,469.03,0.8132,0.8715,0.8465
128,478.33,0.8094,0.8689,0.8437
128,487.72,0.8056,0.8663,0.8409
128,497.12,0.8018,0.8637,0.8381
128,506.58,0.7979,0.8610,0.8353
128,515.92,0.7941,0.8584,0.8326
128,525.28,0.7903,0.8558,0.8298
128,534.61,0.7865,0.8532,0.8269
128,544.00,0.7827,0.8506,0.8242
128,553.38,0.7789,0.8480,0.8214
128,562.75,0.7751,0.8453,0.8186
128,572.12,0.7713,0.8427,0.8158
128,581.45,0.7675,0.8401,0.8131
128,590.84,0.7637,0.8375,0.8103
128,600.19,0.7599,0.8349,0.8075
128,609.59,0.7560,0.8322,0.8047
128,618.97,0.7522,0.8296,0.8019
128,628.27,0.7485,0.8270,0.7992
128,637.66,0.7446,0.8244,0.7974
128,646.98,0.7409,0.8218,0.7947
128,656.30,0.7371,0.8192,0.7920
128,665.64,0.7333,0.8166,0.7892
128,675.00,0.7295,0.8140,0.7865
128,684.38,0.7256,0.8113,0.7837
128,693.67,0.7219,0.8088,0.7810
128,703.08,0.7180,0.8061,0.7782
128,712.45,0.7142,0.8035,0.7754
128,721.81,0.7104,0.8009,0.7726
128,731.14,0.7066,0.7983,0.7699
128,740.52,0.7028,0.7957,0.7672
128,749.89,0.6990,0.7930,0.7643
128,759.20,0.6952,0.7904,0.7616
128,768.53,0.6914,0.7878,0.7589
128,777.91,0.6876,0.7852,0.7561
128,787.41,0.6838,0.7826,0.7533
128,796.78,0.6800,0.7799,0.7505
128,806.14,0.6762,0.7773,0.7478
128,815.47,0.6724,0.7747,0.7451
128,824.88,0.6685,0.7721,0.7423
128,834.22,0.6647,0.7695,0.7395
128,843.64,0.6609,0.7668,0.7367
128,852.98,0.6571,0.7642,0.7340
128,862.36,0.6533,0.7616,0.7313
128,871.67,0.6495,0.7590,0.7285
128,881.09,0.6457,0.7564,0.7258
128,890.50,0.6419,0.7537,0.7230
128,899.86,0.6381,0.7511,0.7202
128,909.22,0.6343,0.7485,0.7175
128,918.56,0.6305,0.7459,0.7148
128,927.92,0.6267,0.7433,0.7120
128,937.30,0.6228,0.7407,0.7093
128,946.66,0.6190,0.7380,0.7065
128,956.00,0.6153,0.7354,0.7038
128,965.38,0.6114,0.7328,0.7011
128,974.70,0.6076,0.7302,0.6984
128,984.14,0.6038,0.7276,0.6972
128,993.45,0.6000,0.7250,0.6946
128,1002.88,0.5962,0.7223,0.6919
128,1012.20,0.5924,0.7197,0.6892
128,1021.62,0.5886,0.7171,0.6865
128,1030.98,0.5848,0.7145,0.6838
128,1040.33,0.5810,0.7119,0.6811
128,1049.72,0.5772,0.7092,0.6784
128,1059.08,0.5734,0.7066,0.6757
128,1068.42,0.5696,0.7040,0.6730
128,1077.81,0.5657,0.7014,0.6702
128,1087.22,0.5619,0.6988,0.6675
128,1096.58,0.5581,0.6962,0.6648
128,1105.91,0.5543,0.6935,0.6622
128,1115.31,0.5505,0.6909,0.6595
128,1124.70,0.5467,0.6883,0.6568
128,1134.09,0.5429,0.6857,0.6541
128,1143.44,0.5391,0.6830,0.6514
128,1152.78,0.5353,0.6804,0.6487
128,1162.11,0.5315,0.6778,0.6460
128,1171.53,0.5276,0.6752,0.6433
128,1180.89,0.5238,0.6726,0.6406
128,1190.25,0.5200,0.6700,0.6379
128,1199.61,0.5162,0.6674,0.6352
128,1208.97,0.5124,0.6647,0.6325
128,1218.34,0.5086,0.6621,0.6298
128,1227.69,0.5048,0.6595,0.6271
128,1237.11,0.5010,0.6569,0.6244
128,1246.48,0.4972,0.6542,0.6218
128,1255.84,0.4934,0.6516,0.6191
128,1265.19,0.4896,0.6490,0.6164
128,1274.55,0.4858,0.6464,0.6137
128,1283.92,0.4820,0.6438,0.6111
128,1293.25,0.4782,0.6412,0.6084
128,1302.58,0.4744,0.6386,0.6057
128,1312.02,0.4705,0.6359,0.6030
128,1321.33,0.4668,0.6333,0.6004
128,1330.66,0.4630,0.6307,0.5977
128,1340.05,0.4592,0.6281,0.5948
128,1349.41,0.4554,0.6255,0.5921
128,1358.75,0.4516,0.6229,0.5895
128,1368.11,0.4477,0.6203,0.5868
128,1377.44,0.4440,0.6177,0.5842
128,1386.78,0.4402,0.6150,0.5815
128,1396.17,0.4363,0.6124,0.5789
128,1405.52,0.4325,0.6098,0.5762
128,1414.88,0.4287,0.6072,0.5735
128,1424.23,0.4249,0.6046,0.5709
128,1433.58,0.4211,0.6020,0.5682
128,1442.97,0.4173,0.5993,0.5656
128,1452.30,0.4135,0.5967,0.5629
128,1461.72,0.4097,0.5941,0.5602
128,1471.12,0.4059,0.5915,0.5576
128,1480.45,0.4021,0.5889,0.5549
128,1489.78,0.3983,0.5862,0.5523
128,1499.12,0.3945,0.5836,0.5497
128,1508.55,0.3906,0.5810,0.5470
128,1517.94,0.3868,0.5784,0.5443
128,1527.31,0.3830,0.5758,0.5417
128,1536.70,0.3792,0.5731,0.5390
128,1546.08,0.3754,0.5705,0.5363
128,1555.45,0.3716,0.5679,0.5337
128,1564.81,0.3678,0.5653,0.5310
128,1574.22,0.3640,0.5626,0.5284
128,1583.59,0.3601,0.5600,0.5257
128,1592.97,0.3563,0.5574,0.5231
128,1602.42,0.3525,0.5548,0.5204
128,1611.83,0.3487,0.5521,0.5177
128,1621.19,0.3449,0.5495,0.5151
128,1630.56,0.3411,0.5469,0.5124
128,1639.92,0.3373,0.5443,0.5098
128,1649.33,0.3334,0.5417,0.5071
128,1658.69,0.3296,0.5390,0.5045
128,1668.02,0.3258,0.5364,0.5018
128,1677.44,0.3220,0.5338,0.4991
128,1686.80,0.3182,0.5312,0.4977
128,1696.17,0.3144,0.5286,0.4952
128,1705.50,0.3106,0.5260,0.4926
128,1714.89,0.3068,0.5233,0.4900
128,1724.25,0.3030,0.5207,0.4873
128,1733.61,0.2992,0.5181,0.4847
128,1742.98,0.2954,0.5155,0.4821
128,1752.36,0.2915,0.5129,0.4794
128,1761.73,0.2877,0.5102,0.4768
128,1771.11,0.2839,0.5076,0.4741
128,1780.44,0.2801,0.5050,0.4715
128,1789.80,0.2763,0.5024,0.4688
128,1799.16,0.2725,0.4998,0.4662
128,1808.58,0.2687,0.4971,0.4635
128,1817.94,0.2649,0.4945,0.4608
128,1827.31,0.2611,0.4919,0.4582
128,1836.66,0.2573,0.4893,0.4555
128,1846.05,0.2535,0.4867,0.4529
128,1855.36,0.2497,0.4841,0.4502
128,1864.72,0.2459,0.4815,0.4475
128,1874.12,0.2421,0.4788,0.4449
128,1883.47,0.2383,0.4762,0.4422
128,1892.86,0.2344,0.4736,0.4395
128,1902.23,0.2306,0.4710,0.4368
128,1911.58,0.2268,0.4684,0.4341
128,1920.94,0.2230,0.4657,0.4314
128,1930.27,0.2192,0.4631,0.4288
128,1939.64,0.2154,0.4605,0.4261
128,1948.97,0.2116,0.4579,0.4234
128,1958.31,0.2078,0.4553,0.4207
128,1967.66,0.2040,0.4527,0.4179
128,1977.05,0.2002,0.4501,0.4152
128,1986.41,0.1964,0.4474,0.4125
128,1995.75,0.1926,0.4448,0.4098
128,2005.09,0.1888,0.4422,0.4071
128,2014.41,0.1850,0.4396,0.4043
128,2023.84,0.1812,0.4370,0.4015
128,2033.17,0.1774,0.4344,0.3988
128,2042.58,0.1736,0.4317,0.3979
128,2051.92,0.1698,0.4291,0.3954
128,2061.31,0.1659,0.4265,0.3927
128,2070.66,0.1621,0.4239,0.3899
128,2080.03,0.1583,0.4213,0.3872
128,2089.36,0.1545,0.4186,0.3845
128,2098.73,0.1507,0.4160,0.3817
128,2108.19,0.1469,0.4134,0.3789
128,2117.47,0.1431,0.4108,0.3762
128,2126.81,0.1393,0.4082,0.3734
128,2136.22,0.1355,0.4056,0.3706
128,2145.58,0.1317,0.4029,0.3678
128,2155.00,0.1279,0.4003,0.3649
128,2164.34,0.1241,0.3977,0.3621
128,2173.73,0.1202,0.3951,0.3593
128,2183.05,0.1165,0.3925,0.3564
128,2192.36,0.1127,0.3899,0.3535
128,2201.70,0.1089,0.3872,0.3506
128,2211.03,0.1051,0.3846,0.3479
128,2220.39,0.1013,0.3820,0.3447
128,2229.75,0.0975,0.3794,0.3419
128,2239.14,0.0937,0.3768,0.3387
128,2248.55,0.0898,0.3742,0.3360
128,2257.91,0.0860,0.3715,0.3327
128,2267.28,0.0822,0.3689,0.3299
128,2276.62,0.0784,0.3663,0.3267
128,2286.01,0.0746,0.3637,0.3236
128,2295.36,0.0708,0.3611,0.3204
128,2304.72,0.0670,0.3585,0.3172
128,2314.08,0.0632,0.3558,0.3138
128,2323.47,0.0594,0.3532,0.3107
128,2332.84,0.0556,0.3506,0.3075
128,2342.22,0.0518,0.3480,0.3042
128,2351.56,0.0480,0.3454,0.3008
128,2360.92,0.0442,0.3427,0.2975
128,2370.30,0.0404,0.3401,0.2627
128,2379.67,0.0365,0.3375,0.2562
128,2389.05,0.0327,0.3349,0.2513
128,2398.45,0.0289,0.3323,0.2464
128,2407.81,0.0251,0.3296,0.2414
128,2417.28,0.0213,0.3270,0.2361
128,2426.86,0.0174,0.3243,0.2302
128,2436.41,0.0135,0.3216,0.2240
128,2445.92,0.0096,0.3190,0.2171
128,2455.51,0.0057,0.3163,0.2092
128,2465.03,0.0018,0.3136,0.2010
128,2474.62,0.0000,0.3110,0.1918
128,2484.23,0.0000,0.3110,0.1454
128,2493.89,0.0000,0.3110,0.1651
128,2503.51,0.0000,0.3110,0.1788
128,2513.19,0.0000,0.3110,0.1882
128,2522.81,0.0000,0.3110,0.1949
128,2532.50,0.0000,0.3110,0.2005
128,2542.11,0.0000,0.3110,0.1939
128,2551.76,0.0000,0.3110,0.2017
128,2561.42,0.0000,0.3110,0.1999
128,2571.05,0.0000,0.3109,0.2026
128,2580.73,0.0000,0.3109,0.2012
128,2590.50,0.0000,0.3109,0.2017
128,2600.11,0.0000,0.3109,0.2021
128,2609.76,0.0000,0.3109,0.2026
128,2619.38,0.0000,0.3109,0.2030
128,2629.08,0.0000,0.3109,0.2034
128,2638.73,0.0000,0.3109,0.2037
128,2648.39,0.0000,0.3109,0.2041
128,2658.00,0.0000,0.3109,0.2043
128,2667.62,0.0000,0.3109,0.2046
128,2677.30,0.0000,0.3109,0.2049
128,2686.95,0.0000,0.3109,0.2052
128,2696.56,0.0000,0.3109,0.2055
128,2706.25,0.0000,0.3109,0.2058
128,2715.91,0.0000,0.3109,0.2060
128,2725.53,0.0000,0.3109,0.2062
128,2735.25,0.0000,0.3109,0.2065
128,2744.88,0.0000,0.3109,0.2067
128,2754.61,0.0000,0.3109,0.2070
128,2764.38,0.0000,0.3109,0.2072
128,2774.20,0.0000,0.3109,0.2074
128,2784.00,0.0000,0.3109,0.2076
128,2793.75,0.0000,0.3109,0.2079
128,2803.51,0.0000,0.3109,0.2081
128,2813.39,0.0000,0.3109,0.2084
128,2823.14,0.0000,0.3109,0.2086
128,2832.91,0.0000,0.3109,0.2088
128,2842.76,0.0000,0.3109,0.2090
128,2852.50,0.0000,0.3109,0.2093
128,2862.28,0.0000,0.3109,0.2096
128,2872.09,0.0000,0.3109,0.2098
128,2881.88,0.0000,0.3109,0.2100
128,2891.64,0.0000,0.3109,0.2102
129,0.00,1.0000,1.0000,1.0000
129,9.38,1.0000,1.0000,1.0000
129,19.53,0.9959,0.9972,0.9972
129,28.89,0.9920,0.9945,0.9846
129,38.22,0.9882,0.9919,1.0000
129,47.55,0.9844,0.9893,0.9549
129,56.91,0.9806,0.9867,0.9679
129,66.31,0.9768,0.9841,0.9649
129,75.66,0.9730,0.9815,0.9620
129,85.05,0.9691,0.9789,0.9591
129,94.45,0.9653,0.9762,0.9563
129,103.78,0.9615,0.9736,0.9535
129,113.17,0.9577,0.9710,0.9506
129,122.56,0.9538,0.9684,0.9478
129,131.89,0.9500,0.9658,0.9451
129,141.26,0.9462,0.9631,0.9423
129,150.64,0.9424,0.9605,0.9396
129,159.98,0.9386,0.9579,0.9369
129,169.39,0.9347,0.9553,0.9342
129,178.75,0.9309,0.9527,0.9315
129,188.14,0.9271,0.9500,0.9289
129,197.47,0.9233,0.9474,0.9262
129,206.84,0.9195,0.9448,0.9236
129,216.19,0.9157,0.9422,0.9210
129,225.53,0.9118,0.9396,0.9184
129,234.97,0.9080,0.9370,0.9158
129,244.31,0.9042,0.9343,0.9132
129,253.72,0.9003,0.9317,0.9106
129,263.08,0.8965,0.9291,0.9080
129,272.44,0.8927,0.9265,0.9054
129,281.83,0.8889,0.9239,0.9028
129,291.19,0.8851,0.9212,0.9002
129,300.55,0.8812,0.9186,0.8975
129,309.97,0.8774,0.9160,0.8958
129,319.33,0.8736,0.9134,0.8932
129,328.66,0.8698,0.9108,0.8905
129,338.02,0.8660,0.9081,0.8878
129,347.41,0.8621,0.9055,0.8851
129,356.72,0.8583,0.9029,0.8824
129,366.08,0.8545,0.9003,0.8797
129,375.47,0.8507,0.8977,0.8769
129,384.81,0.8469,0.8951,0.8742
129,394.20,0.8431,0.8925,0.8715
129,403.56,0.8392,0.8898,0.8687
129,412.94,0.8354,0.8872,0.8660
129,422.30,0.8316,0.8846,0.8632
129,431.67,0.8278,0.8820,0.8605
129,441.06,0.8239,0.8794,0.8577
129,450.39,0.8201,0.8768,0.8549
129,459.81,0.8163,0.8741,0.8522
129,469.16,0.8125,0.8715,0.8494
129,478.53,0.8087,0.8689,0.8466
129,487.86,0.8049,0.8663,0.8439
129,497.25,0.8010,0.8637,0.8411
129,506.58,0.7972,0.8610,0.8383
129,515.94,0.7934,0.8584,0.8356
129,525.41,0.7895,0.8558,0.8328
129,534.77,0.7857,0.8532,0.8300
129,544.09,0.7819,0.8506,0.8272
129,553.47,0.7781,0.8479,0.8245
129,562.86,0.7743,0.8453,0.8217
129,572.20,0.7705,0.8427,0.8190
129,581.59,0.7666,0.8401,0.8162
129,590.91,0.7628,0.8375,0.8134
129,600.27,0.7590,0.8349,0.8106
129,609.66,0.7552,0.8322,0.8079
129,619.03,0.7514,0.8296,0.8051
129,628.44,0.7475,0.8270,0.8023
129,637.80,0.7437,0.8244,0.7996
129,647.17,0.7399,0.8217,0.7976
129,656.55,0.7361,0.8191,0.7949
129,665.98,0.7322,0.8165,0.7922
129,675.38,0.7284,0.8139,0.7894
129,684.81,0.7245,0.8112,0.7866
129,694.17,0.7207,0.8086,0.7839
129,703.50,0.7169,0.8060,0.7812
129,712.89,0.7131,0.8034,0.7784
129,722.31,0.7092,0.8008,0.7756
129,731.66,0.7054,0.7981,0.7729
129,741.05,0.7016,0.7955,0.7701
129,750.39,0.6978,0.7929,0.7674
129,759.73,0.6940,0.7903,0.7646
129,769.11,0.6901,0.7877,0.7619
129,778.48,0.6863,0.7851,0.7591
129,787.83,0.6825,0.7824,0.7564
129,797.22,0.6787,0.7798,0.7536
129,806.62,0.6748,0.7772,0.7508
129,816.00,0.6710,0.7746,0.7481
129,825.36,0.6672,0.7719,0.7453
129,834.69,0.6634,0.7693,0.7426
129,844.05,0.6596,0.7667,0.7398
129,853.41,0.6558,0.7641,0.7371
129,862.78,0.6519,0.7615,0.7344
129,872.17,0.6481,0.7589,0.7316
129,881.53,0.6443,0.7562,0.7288
129,890.88,0.6405,0.7536,0.7261
129,900.31,0.6366,0.7510,0.7233
129,909.66,0.6328,0.7484,0.7206
129,919.03,0.6290,0.7458,0.7179
129,928.39,0.6252,0.7432,0.7152
129,937.78,0.6214,0.7405,0.7124
129,947.12,0.6175,0.7379,0.7097
129,956.50,0.6137,0.7353,0.7070
129,965.84,0.6099,0.7327,0.7042
129,975.23,0.6061,0.7301,0.7015
129,984.58,0.6023,0.7274,0.6987
129,993.94,0.5984,0.7248,0.6968
129,1003.36,0.5946,0.7222,0.6942
129,1012.70,0.5908,0.7196,0.6915
129,1022.08,0.5870,0.7170,0.6888
129,1031.45,0.5831,0.7143,0.6861
129,1040.81,0.5793,0.7117,0.6834
129,1050.17,0.5755,0.7091,0.6807
129,1059.53,0.5717,0.7065,0.6780
129,1068.92,0.5679,0.7039,0.6753
129,1078.33,0.5640,0.7012,0.6726
129,1087.70,0.5602,0.6986,0.6698
129,1097.03,0.5564,0.6960,0.6672
129,1106.38,0.5526,0.6934,0.6645
129,1115.77,0.5487,0.6908,0.6618
129,1125.11,0.5449,0.6882,0.6591
129,1134.48,0.5411,0.6855,0.6564
129,1143.88,0.5373,0.6829,0.6537
129,1153.28,0.5334,0.6803,0.6510
129,1162.61,0.5296,0.6777,0.6483
129,1171.97,0.5258,0.6751,0.6456
129,1181.36,0.5220,0.6724,0.6429
129,1190.72,0.5182,0.6698,0.6402
129,1200.06,0.5144,0.6672,0.6375
129,1209.42,0.5105,0.6646,0.6349
129,1218.72,0.5067,0.6620,0.6322
129,1228.06,0.5029,0.6594,0.6295
129,1237.47,0.4991,0.6567,0.6268
129,1246.80,0.4953,0.6541,0.6241
129,1256.12,0.4915,0.6515,0.6215
129,1265.50,0.4877,0.6489,0.6188
129,1274.83,0.4839,0.6463,0.6161
129,1284.19,0.4800,0.6437,0.6134
129,1293.56,0.4762,0.6411,0.6107
129,1302.94,0.4724,0.6385,0.6080
129,1312.31,0.4686,0.6358,0.6054
129,1321.64,0.4648,0.6332,0.6027
129,1331.00,0.4609,0.6306,0.6001
129,1340.36,0.4571,0.6280,0.5974
129,1349.70,0.4533,0.6254,0.5945
129,1359.09,0.4495,0.6228,0.5918
129,1368.55,0.4456,0.6201,0.5892
129,1377.92,0.4418,0.6175,0.5865
129,1387.30,0.4380,0.6149,0.5838
129,1396.70,0.4341,0.6122,0.5811
129,1406.06,0.4303,0.6096,0.5785
129,1415.48,0.4265,0.6070,0.5758
129,1424.89,0.4226,0.6044,0.5731
129,1434.31,0.4188,0.6017,0.5705
129,1443.70,0.4150,0.5991,0.5678
129,1453.14,0.4111,0.5965,0.5651
129,1462.53,0.4073,0.5938,0.5624
129,1471.92,0.4035,0.5912,0.5598
129,1481.30,0.3996,0.5886,0.5571
129,1490.70,0.3958,0.5860,0.5544
129,1500.05,0.3920,0.5834,0.5518
129,1509.39,0.3882,0.5807,0.5491
129,1518.77,0.3843,0.5781,0.5465
129,1528.11,0.3805,0.5755,0.5438
129,1537.55,0.3767,0.5729,0.5411
129,1546.88,0.3729,0.5703,0.5385
129,1556.23,0.3691,0.5676,0.5359
129,1565.58,0.3653,0.5650,0.5332
129,1574.92,0.3615,0.5624,0.5305
129,1584.27,0.3576,0.5598,0.5279
129,1593.70,0.3538,0.5572,0.5253
129,1603.08,0.3500,0.5546,0.5226
129,1612.47,0.3461,0.5519,0.5199
129,1621.83,0.3423,0.5493,0.5173
129,1631.19,0.3385,0.5467,0.5146
129,1640.53,0.3347,0.5441,0.5120
129,1649.92,0.3309,0.5415,0.5093
129,1659.31,0.3270,0.5388,0.5066
129,1668.66,0.3232,0.5362,0.5040
129,1678.00,0.3194,0.5336,0.5013
129,1687.41,0.3156,0.5310,0.4986
129,1696.81,0.3117,0.5284,0.4981
129,1706.22,0.3079,0.5257,0.4956
129,1715.62,0.3041,0.5231,0.4929
129,1725.05,0.3002,0.5205,0.4903
129,1734.36,0.2964,0.5179,0.4877
129,1743.72,0.2926,0.5152,0.4850
129,1753.05,0.2888,0.5126,0.4824
129,1762.42,0.2850,0.5100,0.4797
129,1771.77,0.2811,0.5074,0.4771
129,1781.12,0.2773,0.5048,0.4745
129,1790.52,0.2735,0.5022,0.4718
129,1799.88,0.2697,0.4995,0.4691
129,1809.23,0.2659,0.4969,0.4665
129,1818.64,0.2620,0.4943,0.4638
129,1828.00,0.2582,0.4917,0.4611
129,1837.47,0.2543,0.4890,0.4585
129,1846.84,0.2505,0.4864,0.4558
129,1856.20,0.2467,0.4838,0.4531
129,1865.53,0.2429,0.4812,0.4504
129,1874.94,0.2391,0.4786,0.4478
129,1884.28,0.2353,0.4760,0.4451
129,1893.59,0.2315,0.4734,0.4424
129,1903.05,0.2276,0.4707,0.4397
129,1912.44,0.2238,0.4681,0.4370
129,1921.77,0.2200,0.4655,0.4343
129,1931.09,0.2162,0.4629,0.4316
129,1940.45,0.2123,0.4603,0.4289
129,1949.88,0.2085,0.4576,0.4262
129,1959.27,0.2047,0.4550,0.4235
129,1968.62,0.2009,0.4524,0.4208
129,1977.98,0.1970,0.4498,0.4180
129,1987.38,0.1932,0.4471,0.4153
129,1996.77,0.1894,0.4445,0.4126
129,2006.08,0.1856,0.4419,0.4098
129,2015.42,0.1818,0.4393,0.4072
129,2024.77,0.1779,0.4367,0.4044
129,2034.20,0.1741,0.4340,0.4016
129,2043.59,0.1703,0.4314,0.3987
129,2052.95,0.1664,0.4288,0.3978
129,2062.30,0.1626,0.4262,0.3953
129,2071.66,0.1588,0.4236,0.3925
129,2081.01,0.1550,0.4210,0.3898
129,2090.42,0.1512,0.4183,0.3870
129,2099.80,0.1473,0.4157,0.3843
129,2109.19,0.1435,0.4131,0.3815
129,2118.53,0.1397,0.4105,0.3787
129,2127.89,0.1359,0.4079,0.3759
129,2137.26,0.1321,0.4052,0.3731
129,2146.56,0.1283,0.4026,0.3703
129,2156.00,0.1244,0.4000,0.3676
129,2165.34,0.1206,0.3974,0.3646
129,2174.73,0.1168,0.3948,0.3618
129,2184.11,0.1129,0.3921,0.3588
129,2193.44,0.1091,0.3895,0.3560
129,2202.81,0.1053,0.3869,0.3530
129,2212.17,0.1015,0.3843,0.3500
129,2221.58,0.0977,0.3817,0.3471
129,2230.92,0.0938,0.3791,0.3442
129,2240.34,0.0900,0.3764,0.3409
129,2249.69,0.0862,0.3738,0.3381
129,2259.05,0.0824,0.3712,0.3350
129,2268.42,0.0785,0.3686,0.3319
129,2277.81,0.0747,0.3659,0.3286
129,2287.19,0.0709,0.3633,0.3255
129,2296.53,0.0671,0.3607,0.3223
129,2305.91,0.0633,0.3581,0.3190
129,2315.28,0.0594,0.3555,0.3160
129,2324.66,0.0556,0.3528,0.3128
129,2334.00,0.0518,0.3502,0.3095
129,2343.39,0.0480,0.3476,0.3061
129,2352.72,0.0442,0.3450,0.3027
129,2362.06,0.0403,0.3424,0.2993
129,2371.47,0.0365,0.3398,0.2638
129,2380.84,0.0327,0.3371,0.2572
129,2390.16,0.0289,0.3345,0.2522
129,2399.48,0.0251,0.3319,0.2471
129,2408.86,0.0213,0.3293,0.2421
129,2418.33,0.0174,0.3267,0.2362
129,2427.86,0.0135,0.3240,0.2301
129,2437.42,0.0096,0.3213,0.2228
129,2446.95,0.0057,0.3187,0.2152
129,2456.51,0.0018,0.3160,0.2065
129,2466.01,0.0000,0.3133,0.1962
129,2475.66,0.0000,0.3133,0.1513
129,2485.31,0.0000,0.3133,0.1705
129,2494.92,0.0000,0.3133,0.1844
129,2504.61,0.0000,0.3133,0.1939
129,2514.25,0.0000,0.3133,0.2010
129,2523.89,0.0000,0.3133,0.1924
129,2533.53,0.0000,0.3133,0.2021
129,2543.17,0.0000,0.3133,0.1999
129,2552.81,0.0000,0.3133,0.2029
129,2562.48,0.0000,0.3133,0.2012
129,2572.11,0.0000,0.3133,0.2017
129,2581.75,0.0000,0.3133,0.2023
129,2591.38,0.0000,0.3133,0.2028
129,2601.03,0.0000,0.3133,0.2033
129,2610.67,0.0000,0.3133,0.2037
129,2620.38,0.0000,0.3133,0.2041
129,2630.11,0.0000,0.3133,0.2045
129,2639.73,0.0000,0.3133,0.2048
129,2649.34,0.0000,0.3133,0.2051
129,2659.00,0.0000,0.3133,0.2054
129,2668.62,0.0000,0.3133,0.2057
129,2678.26,0.0000,0.3133,0.2060
129,2687.97,0.0000,0.3133,0.2063
129,2697.56,0.0000,0.3133,0.2065
129,2707.22,0.0000,0.3133,0.2068
129,2716.86,0.0000,0.3133,0.2070
129,2726.53,0.0000,0.3133,0.2073
129,2736.17,0.0000,0.3133,0.2076
129,2745.92,0.0000,0.3133,0.2078
129,2755.75,0.0000,0.3133,0.2080
129,2765.50,0.0000,0.3133,0.2083
129,2775.26,0.0000,0.3133,0.2085
129,2785.14,0.0000,0.3133,0.2087
129,2794.86,0.0000,0.3133,0.2089
129,2804.64,0.0000,0.3133,0.2091
129,2814.39,0.0000,0.3133,0.2093
129,2824.17,0.0000,0.3132,0.2096
129,2834.01,0.0000,0.3132,0.2098
129,2843.78,0.0000,0.3132,0.2100
129,2853.53,0.0000,0.3132,0.2103
129,2863.38,0.0000,0.3132,0.2105
129,2873.17,0.0000,0.3132,0.2107
129,2882.91,0.0000,0.3132,0.2110
130,0.00,1.0000,1.0000,1.0000
130,9.41,1.0000,1.0000,1.0000
130,19.58,0.9959,0.9972,0.9972
130,28.97,0.9920,0.9945,0.9849
130,38.33,0.9882,0.9919,1.0000
130,47.70,0.9844,0.9893,0.9536
130,57.06,0.9806,0.9867,0.9672
130,66.42,0.9768,0.9841,0.9642
130,75.80,0.9729,0.9815,0.9613
130,85.14,0.9691,0.9788,0.9584
130,94.51,0.9653,0.9762,0.9556
